REC 400 Therapeutic Recreation and Aging|63
REC 401 Management of Recreation and Park Facilities|63
REC 450 Recreation Administration|63
REC 460 Directed Field Experience in Community Recreation and Leisure|63
REC 461 Directed Field Experience in Community Recreation and Leisure|63
REC 470 Directed Field Experience in Therapeutic Recreation and Leisure|63
REC 471 Directed Field Experience in Therapeutic Recreation and Leisure|63
REC 491 Seminar in Recreation and Leisure|63
REC 498 Independent Study|63
REC 499 Independent Study|63
SPM 101 History and Philosophy of Sport|64
SPM 105 Sport Management Freshman Seminar|64
SPM 110 Sport Management Practicum|64
SPM 111 Sport Management Practicum|64
SPM 112 Sport Management Practicum|64
SPM 113 Sport Management Practicum|64
SPM 125 Introduction to Sport Management|64
SPM 130 Sport in Society|64
SPM 150 Sport Management Practicum I|64
SPM 151 Sport Management Practicum II|64
SPM 205 Responding to Emergencies|64
SPM 225 Communication in Sport|64
SPM 230 Concepts of Social Media Platforms|64
SPM 250 Sport Management Practicum III|64
SPM 251 Sport Management Practicum IV|64
SPM 260 Lifeguard Specialties|64
SPM 302 Principles of Athletic Coaching|64
SPM 303 Management Strategies and Prevention of Sport Injuries|64
SPM 310 Sport Behavior|64
SPM 320 Sport Administration and Management Practices|64
SPM 325 Facility and Event Management|64
SPM 330 Sport Marketing|64
SPM 335 Sport Sales and Ticket Operations|64
SPM 340 Financing Sport Operations|64
SPM 350 Public and Media Relations in Sport|64
SPM 360 Aquatic Facilities Management|64
SPM 361 Aquatic Recreation Systems|64
SPM 362 Lifeguard Instructor|64
SPM 370 Special Topics in Sport Management|64
SPM 401 Professional Development|64
SPM 402 Youth Sports Administration|64
SPM 425 Legal Aspects of Sport|64
SPM 470 Sport Management Senior Seminar|64
SPM 475 Ethics and Current Issues in Sport|64
SPM 480 Work Experience in Sport Management|64
NUR 200 Women's Health|65
NUR 201 Human Development and Health Care|65
NUR 202 Nutrition in Health Care|65
NUR 210 Basic Principles in Nursing Practice|65
NUR 211 Basic Principles in Nursing Practice Clinical|65
NUR 220 Concepts in Professional Nursing for the Licensed Practical Nurse|65
NUR 240 Introduction to Perioperative Nursing|65
NUR 300 Pharmacology for Nurses|65
NUR 304 Health Assessment for Professional Nursing Practice|65
NUR 305 Health Assessment for Professional Nursing Practice Lab|65
NUR 314 Research and Professional Nursing Practice|65
NUR 320 Health Assessment for Registered Nurses|65
NUR 321 Transitional Concepts for Registered Nurses|65
NUR 325 Human Lactation|65
NUR 331 Alternative and Complementary Therapies in Nursing and Healthcare|65
NUR 332 Research Concepts for Registered Nurses|65
NUR 340 Nursing Concepts and Practice Adults with Chronic Health Problems|65
NUR 341 Nursing Concepts and Practice Adults with Chronic Health Problems Clinical|65
NUR 350 Nursing Concepts and Practice Women∆s Health|65
NUR 351 Nursing Concepts and Practice Women's Health Clinical|65
NUR 352 Nursing Concepts and Practice Children with Acute Health Problems|65
NUR 353 Nursing Concepts and Practice Children with Acute Health Problems Clinical|65
NUR 385 Comparative Health Care|65
NUR 386 Stress Management for Healthcare Providers|65
NUR 400 Nursing Concepts and Practice Community Health Nursing|65
NUR 401 Nursing Concepts and Practice Community Health Nursing Clinical|65
NUR 421 Leadership Concepts for Registered Nurses|65
NUR 422 Nursing Concepts and Practice Psychiatric/Mental Health Nursing|65
NUR 423 Nursing Concepts and Practice Psychiatric/Mental Health Nursing Clinical|65
NUR 440 Nursing Concepts and Practice Adults with Acute Health Problems|65
NUR 441 Nursing Concepts and Practice Adults with Acute Health Problems Clinical|65
NUR 450 Nursing Practicum|65
NUR 451 Nursing Practicum Clinical|65
NUR 456 Community Health Concepts and Issues for Registered Nurses|65
NUR 457 Community Health Concepts and Issues for Registered Nurses Clinical|65
NUR 460 Leadership in Professional Nursing|65
NUR 498 Independent Study|65
NUR 499 Independent Study|65
CHM 104 Foundations in Chemistry|66
CHM 122 Principles of General and Organic Chemistry|66
CHM 130 First-year Chemistry Colloquium|66
CHM 134 General Chemistry I|66
CHM 136 General Chemistry II|66
CHM 146 Advanced Chemistry II|66
CHM 150 Introductory Seminar in Computers for Chemists|66
CHM 152 Introductory Seminar in Chemistry Issues - Ethics - and Experimental Design|66
CHM 202 (CHM102) Chemistry and Society|66
CHM 230 Chemistry Literature Colloquium|66
CHM 234 Organic Chemistry I|66
CHM 236 Organic Chemistry II|66
CHM 240 Perspectives on the Molecular World|66
CHM 322 Inorganic Chemistry|66
CHM 336 Quantitative Analytical Chemistry|66
CHM 338 Instrumental Analytical Chemistry|66
CHM 344 Physical Chemistry I|66
CHM 346 Physical Chemistry II|66
CHM 350 Biochemistry I|66
CHM 362 Special Topics in Chemistry|66
CHM 364 Special Topics in Chemistry|66
CHM 366 Special Topics in Chemistry|66
CHM 368 Special Topics in Chemistry|66
CHM 370 Bioinorganic Chemistry|66
CHM 434 Advanced Organic Chemistry|66
CHM 451 Capstone Laboratory Experience|66
CHM 481 Independent Study|66
CHM 482 Independent Study|66
CHM 490 Chemistry Internship|66
ESS 152 Earth and Space Science|67
ESS 154 Introduction to Astronomy|67
ESS 254 Local Perspectives on the Geological World|67
ESS 481 Independent Study in Earth Sciences|67
MLS 401 Clinical Microbiology|68
MLS 402 Clinical Chemistry|68
MLS 403 Clinical Hematology/Coagulation|68
MLS 404 Clinical Immunohematology|68
MLS 405 Clinical Immunology/Serology|68
MLS 406 Clinical Seminar|68
FCM 200 Criminalistics|69
FCM 362 Crime Scene Processing|69
FCM 380 Forensic Trace Evidence Analysis|69
FCM 381 Forensic Trace Evidence Analysis Lab|69
FCM 410 Forensic Body Fluid Analysis|69
FCM 451 Forensic Laboratory Experience|69
FCM 480 Forensic Chemistry Independent Study|69
FCM 481 Forensic Chemistry Independent Study|69
FCM 490 Forensic Chemistry Internship|69
MAT 102 Preliminary Mathematics|70
MAT 104 Algebra Recitation|70
MAT 105 College Algebra|70
MAT 107 History of Codes and Ciphers|70
MAT 108 Precalculus|70
MAT 109 Quantitative Reasoning|70
MAT 111 Critical Thinking and Problem Solving in Mathematics|70
MAT 115 Mathematical Foundations|70
MAT 120 Applied Calculus|70
MAT 150 Using Data to Improve Decision Making|70
MAT 171 Calculus I|70
MAT 172 Calculus II|70
MAT 210 Strategies for Teaching Basic Mathematics Skills|70
MAT 211 Strategies for Teaching Basic Mathematics Skills Practicum|70
MAT 215 The Structure of Sets and Numbers II|70
MAT 235 Discrete Mathematics|70
MAT 250 Statistics|70
MAT 260 Linear Algebra I|70
MAT 271 Calculus III|70
MAT 272 Differential Equations|70
MAT 280 Mathematical Structures|70
MAT 291 Applied Mathematics for Chemists and Mathematicians|70
MAT 320 Number Theory|70
MAT 340 Introduction to Geometry|70
MAT 345 Modern Geometry|70
MAT 350 Probability and Statistics|70
MAT 355 Math Standards|70
MAT 360 Linear Algebra II|70
MAT 361 Abstract Algebra I|70
MAT 362 Abstract Algebra II|70
MAT 371 Elementary Analysis I|70
MAT 372 Elementary Analysis II|70
MAT 390 History of Mathematics|70
MAT 391 Cryptology|70
MAT 440 Advanced Geometry|70
MAT 470 Numerical Analysis|70
MAT 473 Partial Differential Equations|70
MAT 477 Complex Analysis|70
MAT 480 Point-Set Topology|70
MAT 490 Mathematics Internship|70
MAT 492 Directed Experience in Mathematics Teaching|70
MAT 493 Mathematics Seminar|70
MAT 496 Independent Study in Mathematics|70
MAT 497 Reading and Research in Mathematics|70
PSC 152 Concepts in Physics in Everyday Life|71
PSC 154 Physical Science II|71
PSC 302 Mysteries of the Quantum World|71
PSC 434 Special Topics In Physical Sciences|71
PSC 481 Independent Study|71
PSC 482 Independent Study|71
PHY 110 General Physics I|72
PHY 112 General Physics II|72
PHY 160 Engineering Physics Mechanics|72
PHY 162 Engineering Physics Heat - Thermodynamics - and Sound|72
PHY 163 Engineering Physics Heat - Thermodynamics - and Sound|72
PHY 260 Engineering Physics Electricity & Magnetism|72
PHY 262 Engineering Physics Optics and Modern Physics|72
PHY 263 Engineering Physics Optics and Modern Physics|72
